Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping Delay,Profit Margin,Order Year,Order Month,Order Day,Data Type
CA-2015-111864,2015-06-19,2015-06-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,Chuck Magee,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Not,5.9,2.0,0.2,1.99,0.0,0.3372881355932203,2015.0,6.0,19.0,Historical
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,Anna Andreadi,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,Not,30.08,2.0,0.2,-5.26,6.0,-0.17486702127659576,2015.0,8.0,17.0,Historical
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,Anna Andreadi,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,Not,36.29,7.0,0.2,12.7,6.0,0.349958666299256,2015.0,8.0,17.0,Historical
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,Anna Andreadi,OFF-AR-10000203,Office Supplies,Art,Newell 336,Not,10.27,3.0,0.2,1.16,6.0,0.11295034079844206,2015.0,8.0,17.0,Historical
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,Anna Andreadi,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,Not,252.8,4.0,0.2,-31.6,6.0,-0.125,2015.0,8.0,17.0,Historical
CA-2015-160787,2015-09-25,2015-09-25,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Chuck Magee,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Not,2.95,2.0,0.7,-2.06,0.0,-0.6983050847457627,2015.0,9.0,25.0,Historical
CA-2017-107853,2017-05-26,2017-05-31,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,California,92054.0,West,Anna Andreadi,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,Not,12.96,2.0,0.0,6.22,5.0,0.47993827160493824,2017.0,5.0,26.0,Historical
CA-2017-126144,2017-07-31,2017-07-31,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Chuck Magee,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,Not,285.58,4.0,0.4,-57.12,0.0,-0.20001400658309407,2017.0,7.0,31.0,Historical
US-2014-154655,2014-12-10,2014-12-10,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623.0,Central,Kelly Williams,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Not,22.24,2.0,0.2,2.5,0.0,0.11241007194244605,2014.0,12.0,10.0,Historical
CA-2014-100391,2014-05-25,2014-05-29,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035.0,East,Chuck Magee,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,Not,14.62,2.0,0.0,6.73,4.0,0.4603283173734611,2014.0,5.0,25.0,Historical
CA-2014-165477,2014-12-29,2014-12-31,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240.0,East,Chuck Magee,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,Not,48.36,5.0,0.2,6.05,2.0,0.12510339123242348,2014.0,12.0,29.0,Historical
CA-2017-165904,2017-07-04,2017-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216.0,South,Cassandra Brandow,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,Not,16.26,2.0,0.2,1.22,123.0,0.07503075030750307,2017.0,7.0,4.0,Historical
CA-2017-165904,2017-07-04,2017-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216.0,South,Cassandra Brandow,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,Not,219.18,2.0,0.2,19.18,123.0,0.08750798430513733,2017.0,7.0,4.0,Historical
CA-2015-104052,2015-01-03,2015-02-03,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019.0,Central,Kelly Williams,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,Not,95.84,4.0,0.2,34.74,31.0,0.36247913188647746,2015.0,1.0,3.0,Historical
CA-2015-168277,2015-05-29,2015-05-29,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203.0,Central,Kelly Williams,OFF-LA-10004484,Office Supplies,Labels,Avery 476,Not,12.39,3.0,0.0,5.7,0.0,0.46004842615012104,2015.0,5.0,29.0,Historical
CA-2016-158617,2016-09-22,2016-09-28,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226.0,Central,Kelly Williams,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,Not,35.88,6.0,0.0,16.15,6.0,0.4501114827201783,2016.0,9.0,22.0,Historical
CA-2017-136882,2017-05-27,2017-05-27,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,Kelly Williams,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Not,477.3,5.0,0.0,138.42,0.0,0.2900062853551225,2017.0,5.0,27.0,Historical
US-2016-148957,2016-09-17,2016-09-23,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052.0,West,Anna Andreadi,OFF-LA-10002195,Office Supplies,Labels,Avery 481,Yes,12.32,4.0,0.0,5.91,6.0,0.4797077922077922,2016.0,9.0,17.0,Historical
CA-2014-140032,2014-08-09,2014-09-13,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109.0,West,Anna Andreadi,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Not,8.61,2.0,0.2,3.01,35.0,0.34959349593495936,2014.0,8.0,9.0,Historical
CA-2017-145506,2017-03-06,2017-07-06,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,99207.0,West,Anna Andreadi,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,Not,136.26,9.0,0.0,5.45,122.0,0.039997064435637754,2017.0,3.0,6.0,Historical
CA-2015-129546,2015-09-28,2015-09-28,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,Anna Andreadi,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Not,186.15,3.0,0.0,55.85,0.0,0.3000268600590921,2015.0,9.0,28.0,Historical
CA-2015-129546,2015-09-28,2015-09-28,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,Anna Andreadi,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,Not,81.79,6.0,0.2,26.58,0.0,0.3249786037412886,2015.0,9.0,28.0,Historical
CA-2015-129546,2015-09-28,2015-09-28,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,Anna Andreadi,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Not,47.19,3.0,0.0,13.69,0.0,0.29010383555838104,2015.0,9.0,28.0,Historical
CA-2015-129546,2015-09-28,2015-09-28,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,Anna Andreadi,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Not,36.78,2.0,0.2,-8.28,0.0,-0.22512234910277323,2015.0,9.0,28.0,Historical
CA-2016-140977,2016-06-16,2016-06-19,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421.0,South,Cassandra Brandow,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,Not,91.48,1.0,0.5,-1.83,3.0,-0.020004372540446,2016.0,6.0,16.0,Historical
CA-2017-151855,2017-05-27,2017-05-27,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405.0,South,Cassandra Brandow,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Not,27.19,3.0,0.2,0.34,0.0,0.01250459727841118,2017.0,5.0,27.0,Historical
CA-2017-151855,2017-05-27,2017-05-27,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405.0,South,Cassandra Brandow,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Not,12.06,5.0,0.7,-10.05,0.0,-0.8333333333333334,2017.0,5.0,27.0,Historical
CA-2014-138240,2014-09-10,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Not,144.6,3.0,0.0,41.93,34.0,0.28997233748271095,2014.0,9.0,10.0,Historical
CA-2014-138240,2014-09-10,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122.0,West,Anna Andreadi,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,Not,15.99,1.0,0.2,-3.0,34.0,-0.18761726078799248,2014.0,9.0,10.0,Historical
CA-2014-101833,2014-11-17,2014-11-22,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,Not,34.44,3.0,0.0,17.22,5.0,0.5,2014.0,11.0,17.0,Historical
CA-2014-100867,2014-10-19,2014-10-24,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712.0,West,Anna Andreadi,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,Yes,321.55,6.0,0.2,20.1,5.0,0.06250971855076971,2014.0,10.0,19.0,Historical
US-2017-109610,2017-11-25,2017-11-30,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214.0,South,Cassandra Brandow,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Not,701.96,2.0,0.0,168.47,5.0,0.23999943016696107,2017.0,11.0,25.0,Historical
CA-2014-156545,2014-02-27,2014-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,Not,19.46,4.0,0.2,3.4,4.0,0.17471736896197326,2014.0,2.0,27.0,Historical
CA-2014-109127,2014-12-21,2014-12-25,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711.0,East,Chuck Magee,OFF-LA-10004409,Office Supplies,Labels,Avery 492,Not,17.28,6.0,0.0,7.95,4.0,0.4600694444444444,2014.0,12.0,21.0,Historical
CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115.0,West,Anna Andreadi,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,Not,31.96,2.0,0.0,1.6,4.0,0.05006257822277847,2016.0,11.0,19.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,164.69,6.0,0.2,55.58,153.0,0.33748254295949964,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,Not,166.5,2.0,0.4,-66.6,153.0,-0.39999999999999997,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,12.96,2.0,0.0,6.22,153.0,0.47993827160493824,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Not,110.96,2.0,0.0,53.26,153.0,0.47999279019466473,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,99.98,2.0,0.0,4.0,153.0,0.040008001600320066,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,11.42,1.0,0.2,3.71,153.0,0.3248686514886165,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,Not,128.12,2.0,0.1,24.2,153.0,0.1888854199188261,2017.0,5.0,11.0,Historical
CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Not,101.4,5.0,0.0,38.53,153.0,0.3799802761341223,2017.0,5.0,11.0,Historical
CA-2015-100818,2015-05-31,2015-05-31,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,Kelly Williams,OFF-LA-10000443,Office Supplies,Labels,Avery 501,Not,5.9,2.0,0.2,1.99,0.0,0.3372881355932203,2015.0,5.0,31.0,Historical
CA-2015-100818,2015-05-31,2015-05-31,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,Kelly Williams,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,Not,173.49,7.0,0.2,54.22,0.0,0.312525217591792,2015.0,5.0,31.0,Historical
CA-2015-100818,2015-05-31,2015-05-31,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,Kelly Williams,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Not,51.56,2.0,0.6,-61.87,0.0,-1.1999612102404964,2015.0,5.0,31.0,Historical
CA-2015-100818,2015-05-31,2015-05-31,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,Kelly Williams,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,Not,3.56,3.0,0.8,-6.24,0.0,-1.752808988764045,2015.0,5.0,31.0,Historical
CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,Kelly Williams,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,Not,13.16,5.0,0.2,4.11,67.0,0.3123100303951368,2014.0,7.0,9.0,Historical
CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,Kelly Williams,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Not,3.83,3.0,0.8,-6.51,67.0,-1.6997389033942558,2014.0,7.0,9.0,Historical
CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,Kelly Williams,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,Not,304.99,5.0,0.8,-533.73,67.0,-1.7499918030099348,2014.0,7.0,9.0,Historical
CA-2017-150504,2017-06-11,2017-12-11,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220.0,Central,Kelly Williams,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Not,18.16,2.0,0.2,1.82,183.0,0.10022026431718062,2017.0,6.0,11.0,Historical
CA-2015-158351,2015-06-20,2015-06-24,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,Chuck Magee,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Not,319.98,2.0,0.2,92.0,4.0,0.28751796987311706,2015.0,6.0,20.0,Historical
CA-2014-122679,2014-07-22,2014-07-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.0,West,Anna Andreadi,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,Not,19.68,6.0,0.0,6.49,6.0,0.32977642276422764,2014.0,7.0,22.0,Historical
CA-2016-164770,2016-02-12,2016-04-12,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.0,Central,Kelly Williams,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,Not,781.86,10.0,0.32,-137.98,60.0,-0.17647660706520346,2016.0,2.0,12.0,Historical
CA-2016-164770,2016-02-12,2016-04-12,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.0,Central,Kelly Williams,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,Not,30.82,9.0,0.2,9.63,60.0,0.31245944192083064,2016.0,2.0,12.0,Historical
CA-2017-130505,2017-12-10,2017-12-10,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003.0,East,Chuck Magee,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Not,673.34,3.0,0.3,-76.95,0.0,-0.11428104672230968,2017.0,12.0,10.0,Historical
US-2017-125213,2017-11-12,2017-12-13,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501.0,East,Chuck Magee,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,Not,6.54,3.0,0.0,2.16,31.0,0.3302752293577982,2017.0,11.0,12.0,Historical
CA-2015-156566,2015-01-10,2015-04-10,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206.0,West,Anna Andreadi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,572.8,2.0,0.2,50.12,90.0,0.08750000000000001,2015.0,1.0,10.0,Historical
US-2016-102232,2016-05-08,2016-11-08,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810.0,South,Cassandra Brandow,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",Not,197.05,7.0,0.0,59.12,184.0,0.3000253742704897,2016.0,5.0,8.0,Historical
CA-2017-111738,2017-03-01,2017-07-01,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,Anna Andreadi,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,Not,2022.27,8.0,0.2,682.52,122.0,0.3375019161635192,2017.0,3.0,1.0,Historical
CA-2017-111738,2017-03-01,2017-07-01,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,Anna Andreadi,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,Not,9.12,3.0,0.0,3.1,122.0,0.33991228070175444,2017.0,3.0,1.0,Historical
CA-2017-163188,2017-07-11,2017-07-11,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,Kelly Williams,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,Not,38.16,9.0,0.0,19.08,0.0,0.5,2017.0,7.0,11.0,Historical
CA-2016-105207,2016-03-01,2016-08-01,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.0,Central,Kelly Williams,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Not,1592.85,7.0,0.0,350.43,153.0,0.22000188341651758,2016.0,3.0,1.0,Historical
CA-2016-105207,2016-03-01,2016-08-01,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.0,Central,Kelly Williams,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,Not,11.88,2.0,0.0,5.35,153.0,0.45033670033670026,2016.0,3.0,1.0,Historical
US-2016-123610,2016-12-05,2016-12-05,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.0,West,Anna Andreadi,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Not,120.0,6.0,0.0,46.8,0.0,0.38999999999999996,2016.0,12.0,5.0,Historical
US-2016-123610,2016-12-05,2016-12-05,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.0,West,Anna Andreadi,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,Not,8.67,1.0,0.0,2.34,0.0,0.26989619377162627,2016.0,12.0,5.0,Historical
CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.0,Central,Kelly Williams,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Not,4.41,1.0,0.0,2.03,61.0,0.46031746031746024,2017.0,5.0,11.0,Historical
CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.0,Central,Kelly Williams,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,Not,167.94,3.0,0.0,82.29,61.0,0.4899964272954627,2017.0,5.0,11.0,Historical
CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.0,Central,Kelly Williams,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Not,67.8,10.0,0.0,31.19,61.0,0.4600294985250738,2017.0,5.0,11.0,Historical
CA-2016-149237,2016-05-26,2016-05-30,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,Kelly Williams,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Not,26.94,3.0,0.0,11.31,4.0,0.4198218262806236,2016.0,5.0,26.0,Historical
US-2015-158589,2015-11-20,2015-11-24,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109.0,West,Anna Andreadi,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,Not,32.04,3.0,0.0,8.01,4.0,0.25,2015.0,11.0,20.0,Historical
CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.0,East,Chuck Magee,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,Not,32.13,9.0,0.0,8.35,7.0,0.2598817304699657,2016.0,4.0,22.0,Historical
CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.0,East,Chuck Magee,OFF-AR-10003190,Office Supplies,Art,Newell 32,Not,2.88,1.0,0.0,0.81,7.0,0.28125000000000006,2016.0,4.0,22.0,Historical
CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.0,East,Chuck Magee,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,1091.93,7.0,0.0,272.98,4.0,0.24999771047594627,2016.0,10.0,14.0,Historical
CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.0,East,Chuck Magee,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,Not,111.96,2.0,0.0,54.86,4.0,0.48999642729546267,2016.0,10.0,14.0,Historical
CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,Kelly Williams,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,Not,26.7,2.0,0.0,7.48,61.0,0.2801498127340824,2014.0,5.0,4.0,Historical
CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,Kelly Williams,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Not,40.2,5.0,0.0,18.09,61.0,0.44999999999999996,2014.0,5.0,4.0,Historical
CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,Kelly Williams,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Not,13.89,3.0,0.0,4.58,61.0,0.32973362131029516,2014.0,5.0,4.0,Historical
CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,Kelly Williams,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,689.82,6.0,0.0,20.69,61.0,0.029993331593749093,2014.0,5.0,4.0,Historical
CA-2016-105263,2016-06-08,2016-11-08,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024.0,East,Chuck Magee,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Not,38.34,9.0,0.0,15.72,153.0,0.41001564945226915,2016.0,6.0,8.0,Historical
CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623.0,Central,Kelly Williams,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,9.26,3.0,0.8,-13.9,2.0,-1.5010799136069115,2014.0,12.0,14.0,Historical
CA-2017-142461,2017-05-30,2017-05-30,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217.0,Central,Kelly Williams,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Not,204.67,1.0,0.32,-6.02,0.0,-0.02941320173938535,2017.0,5.0,30.0,Historical
